City,Fuel Type,Body Type,km,price,ownerNo,Manufacturer,model,modelYear,Insurance Validity,Engine Displacement,Transmission,Mileage,Seats,Color,No of Cylinder,Drive Type,Seating Capacity,Steering Type,No Door Numbers
Bangalore,Petrol,MUV,28253,719000,1,Renault,Renault Triber,1970-01-01 00:00:00.000002020,Comprehensive,999.0,Manual,20.0,7,Silver,3,FWD,7,Electric,5
Bangalore,Diesel,SUV,50000,1260000,1,Hyundai,Hyundai Creta,1970-01-01 00:00:00.000002016,Third Party insurance,1582.0,Manual,19.67,5,White,4,FWD,5,Power,5
Bangalore,Petrol,Hatchback,90000,300000,2,Hyundai,Hyundai i10,1970-01-01 00:00:00.000002010,Third Party insurance,1197.0,Manual,20.36,5,Dark Black,4,FWD,5,Power,4
Bangalore,Diesel,SUV,70000,3981000,2,BMW,BMW X5,1970-01-01 00:00:00.000002016,Third Party insurance,2993.0,Automatic,15.97,5,Dark Black,6,4WD,5,Power,5
Bangalore,Petrol,Hatchback,52571,627000,1,Hyundai,Hyundai i20,1970-01-01 00:00:00.000002016,Comprehensive,1197.0,Manual,18.6,5,Grey,4,FWD,5,Power,5
Bangalore,Diesel,Sedan,70000,1300000,2,BMW,BMW 3 Series,1970-01-01 00:00:00.000002010,Third Party insurance,1995.0,Automatic,16.07,5,Dark Black,4,FWD,5,Power,4
Bangalore,Petrol,Sedan,61993,672000,1,Honda,Honda City,1970-01-01 00:00:00.000002015,Comprehensive,1497.0,Manual,17.4,5,Silver,4,FWD,5,Power,4
Bangalore,Diesel,SUV,57000,1825000,1,Hyundai,Hyundai Tucson,1970-01-01 00:00:00.000002017,Comprehensive,1995.0,Automatic,16.38,5,White,4,2WD,5,Power,5
Bangalore,Diesel,SUV,80000,3500000,2,Toyota,Toyota Fortuner,1970-01-01 00:00:00.000002021,Third Party insurance,2755.0,Manual,14.24,7,Dark Black,4,RWD,7,Power,5
Bangalore,Petrol,Hatchback,36359,440000,1,Hyundai,Hyundai i20,1970-01-01 00:00:00.000002013,Comprehensive,1197.0,Manual,18.5,5,Blue,4,FWD,5,Power,5
Bangalore,Diesel,SUV,70000,1460000,2,Tata,Tata Harrier,1970-01-01 00:00:00.000002019,Third Party insurance,1956.0,Manual,17.0,5,Dark Black,4,FWD,5,Power,4
Bangalore,Petrol,SUV,7500,2041000,1,MG,MG Hector,1970-01-01 00:00:00.000002022,Comprehensive,1451.0,Automatic,18.9,5,White,4,FWD,5,Power,5
Bangalore,Petrol,Sedan,30301,1033000,1,Hyundai,Hyundai Verna,1970-01-01 00:00:00.000002017,Comprehensive,1591.0,Automatic,17.0,5,Black,4,FWD,5,Power,4
Bangalore,Petrol,Hatchback,66000,275000,1,Hyundai,Hyundai i10,1970-01-01 00:00:00.000002010,Comprehensive,1197.0,Manual,20.36,5,Golden,4,FWD,5,Power,4
Bangalore,Petrol,Hatchback,56010,676000,1,Hyundai,Hyundai i20,1970-01-01 00:00:00.000002017,Comprehensive,1197.0,Manual,18.6,5,White,4,FWD,5,Power,5
Bangalore,Diesel,SUV,47000,4290000,1,Mercedes-Benz,Mercedes-Benz GLC,1970-01-01 00:00:00.000002017,Comprehensive,2143.0,Automatic,17.9,5,White,4,AWD,5,Power,5
Bangalore,Diesel,SUV,60000,650000,2,Nissan,Nissan Terrano,1970-01-01 00:00:00.000002014,Third Party insurance,1461.0,Manual,19.01,5,Dark Black,4,FWD,5,Power,5
Bangalore,Diesel,Hatchback,83829,444000,1,Maruti,Maruti Swift,1970-01-01 00:00:00.000002014,Third Party insurance,1248.0,Manual,25.2,5,Red,4,FWD,5,Power,5
Bangalore,Petrol,Hatchback,10000,509999,1,Renault,Renault KWID,1970-01-01 00:00:00.000002020,Third Party insurance,999.0,Automatic,22.0,5,Dark Black,3,FWD,5,Electric,5
Bangalore,Diesel,SUV,35000,925000,2,Renault,Renault Duster,1970-01-01 00:00:00.000002016,Comprehensive,1461.0,Automatic,19.6,5,Grey,4,FWD,5,Power,5
Bangalore,Petrol,Sedan,51116,1024000,2,Honda,Honda City,1970-01-01 00:00:00.000002019,Comprehensive,1497.0,Automatic,18.0,5,White,4,FWD,5,Power,4
Bangalore,Diesel,Sedan,80000,500000,3,Skoda,Skoda Rapid,1970-01-01 00:00:00.000002016,Third Party insurance,1498.0,Manual,21.14,5,Dark Black,4,FWD,5,Power,4
Bangalore,Petrol,Hatchback,40000,994999,2,Volkswagen,Volkswagen Polo,1970-01-01 00:00:00.000002017,Third Party insurance,1197.0,Automatic,17.21,5,Dark Black,4,FWD,5,Power,5
Bangalore,Petrol,SUV,85565,935000,2,Honda,Honda CR-V,1970-01-01 00:00:00.000002012,Comprehensive,2354.0,Automatic,11.1,5,White,4,AWD,5,Power,5
Bangalore,Petrol,SUV,36916,834000,1,Ford,Ford Ecosport,1970-01-01 00:00:00.000002018,Comprehensive,1497.0,Manual,17.0,5,Dark Black,3,FWD,5,Power,4
Bangalore,Diesel,Hatchback,90000,560000,1,Volkswagen,Volkswagen Polo,1970-01-01 00:00:00.000002015,Third Party insurance,1498.0,Manual,20.14,5,Dark Black,4,FWD,5,Power,5
Bangalore,Petrol,Hatchback,112795,454000,1,Maruti,Maruti Swift,1970-01-01 00:00:00.000002012,Comprehensive,1197.0,Manual,22.38,5,Silver,4,FWD,5,Electric,5
Bangalore,Petrol,Sedan,11000,3690000,1,Mercedes-Benz,Mercedes-Benz A-Class Limousine,1970-01-01 00:00:00.000002021,Comprehensive,1332.0,Automatic,18.9,5,Silver,4,FWD,5,Electric,4
Bangalore,Petrol,MUV,120000,1100000,2,Toyota,Toyota Innova,1970-01-01 00:00:00.000002014,Third Party insurance,1998.0,Manual,11.4,7,Dark Black,4,RWD,7,Power,5
Bangalore,Petrol,Hatchback,36685,462000,2,Honda,Honda Brio,1970-01-01 00:00:00.000002016,Comprehensive,1198.0,Manual,19.4,5,Red,4,FWD,5,Power,5
Bangalore,Diesel,SUV,120000,900000,2,Hyundai,Hyundai Santa Fe,1970-01-01 00:00:00.000002012,Third Party insurance,2199.0,Automatic,11.72,7,Dark Black,4,AWD,7,Power,5
Bangalore,Petrol,Sedan,4000,7900000,1,BMW,BMW 6 Series,1970-01-01 00:00:00.000002022,Comprehensive,1998.0,Automatic,13.32,4,Blue,4,FWD,4,Power,4
Bangalore,Petrol,Hatchback,32184,843000,2,Maruti,Maruti Baleno,1970-01-01 00:00:00.000002019,Third Party,1197.0,Automatic,21.4,5,Silver,4,FWD,5,Power,5
Bangalore,Petrol,Hatchback,32279,799000,1,Maruti,Maruti Baleno RS,1970-01-01 00:00:00.000002018,Comprehensive,998.0,Manual,21.1,5,White,3,FWD,5,Power,5
Bangalore,Petrol,Hatchback,59698,576000,1,Hyundai,Hyundai i20,1970-01-01 00:00:00.000002015,Comprehensive,1197.0,Manual,18.6,5,White,4,FWD,5,Power,5
Bangalore,Diesel,SUV,46071,949000,1,Renault,Renault Captur,1970-01-01 00:00:00.000002018,Comprehensive,1461.0,Manual,20.37,5,Grey,4,FWD,5,Power,5
Bangalore,Diesel,SUV,90000,795000,1,Maruti,Maruti Vitara Brezza,1970-01-01 00:00:00.000002017,Third Party insurance,1248.0,Manual,24.3,5,Yellow,4,FWD,5,Power,5
Bangalore,Petrol,SUV,9554,1085000,1,Hyundai,Hyundai Venue,1970-01-01 00:00:00.000002019,Third Party,998.0,Manual,18.27,5,Blue,3,FWD,5,Power,5
Bangalore,Petrol,SUV,14000,2590000,1,Jeep,Jeep Compass,1970-01-01 00:00:00.000002022,Comprehensive,1368.0,Automatic,14.1,5,Green,4,4x2,5,Power,5
Bangalore,Diesel,SUV,74499,516000,2,Renault,Renault Duster,1970-01-01 00:00:00.000002013,Third Party,1461.0,Manual,20.45,5,Brown,4,FWD,5,Power,5
Bangalore,Petrol,SUV,56211,777000,2,Ford,Ford Ecosport,1970-01-01 00:00:00.000002017,Comprehensive,1497.0,Automatic,14.8,5,Grey,3,FWD,5,Power,4
Bangalore,Petrol,Hatchback,9001,753000,1,Honda,Honda Jazz,1970-01-01 00:00:00.000002019,Comprehensive,1199.0,Manual,18.2,5,White,4,FWD,5,Power,5
Bangalore,Diesel,SUV,65457,1226000,2,Mahindra,Mahindra XUV500,1970-01-01 00:00:00.000002017,Third Party insurance,1997.0,Automatic,16.0,7,Orange,4,FWD,7,Power,5
Bangalore,Petrol,Hatchback,23682,725000,1,Honda,Honda Jazz,1970-01-01 00:00:00.000002017,Comprehensive,1199.0,Manual,18.7,5,Red,4,FWD,5,Power,5
Bangalore,Diesel,Sedan,50000,1150000,1,Hyundai,Hyundai Verna,1970-01-01 00:00:00.000002020,Third Party insurance,1582.0,Manual,22.0,5,Red,4,FWD,5,Power,4
Bangalore,Diesel,Hatchback,134557,629000,2,Maruti,Maruti Swift,1970-01-01 00:00:00.000002015,Comprehensive,1248.0,Manual,25.2,5,White,4,FWD,5,Power,5
Bangalore,Petrol,Sedan,96567,447000,2,Maruti,Maruti Swift Dzire,1970-01-01 00:00:00.000002013,Comprehensive,1197.0,Manual,22.41,5,Blue,4,FWD,5,Electric,4
Bangalore,Petrol,Hatchback,120000,400000,3,Maruti,Maruti Celerio,1970-01-01 00:00:00.000002015,Third Party insurance,998.0,Manual,23.1,5,White,3,FWD,5,Power,5
Bangalore,Diesel,MUV,83007,786000,2,Maruti,Maruti Ertiga,1970-01-01 00:00:00.000002014,Comprehensive,1248.0,Manual,20.77,7,White,4,FWD,7,Power,5
Bangalore,Petrol,Hatchback,34000,745000,1,Honda,Honda Jazz,1970-01-01 00:00:00.000002018,Comprehensive,1199.0,Manual,18.7,5,Maroon,4,FWD,5,Power,5
Bangalore,Petrol,Hatchback,81634,490000,1,Hyundai,Hyundai Grand i10,1970-01-01 00:00:00.000002014,Comprehensive,1197.0,Automatic,18.9,5,White,4,FWD,5,Power,5
Bangalore,Petrol,Sedan,57284,942000,2,Honda,Honda City,1970-01-01 00:00:00.000002017,Comprehensive,1497.0,Automatic,18.0,5,Brown,4,FWD,5,Power,4
Bangalore,Petrol,SUV,70000,675000,2,Ford,Ford Ecosport,1970-01-01 00:00:00.000002016,Third Party insurance,1499.0,Automatic,15.63,5,Silver,4,FWD,5,Power,5
Bangalore,Petrol,Hatchback,70000,330000,2,Honda,Honda Brio,1970-01-01 00:00:00.000002013,Third Party insurance,1198.0,Manual,19.4,5,Red,4,FWD,5,Power,5
Bangalore,Petrol,Sedan,46429,875000,2,Toyota,Toyota Yaris,1970-01-01 00:00:00.000002018,Third Party insurance,1496.0,Automatic,17.8,5,White,4,FWD,5,Power,4
Bangalore,Petrol,Hatchback,17624,869000,1,Maruti,Maruti Baleno,1970-01-01 00:00:00.000002017,Comprehensive,1197.0,Manual,21.4,5,White,4,FWD,5,Power,5
Bangalore,Diesel,Sedan,100000,425000,2,Volkswagen,Volkswagen Vento,1970-01-01 00:00:00.000002012,Third Party insurance,1598.0,Manual,20.54,5,Blue,4,FWD,5,Power,4
Bangalore,Petrol,Sedan,30000,1070000,1,Honda,Honda City,1970-01-01 00:00:00.000002019,Third Party insurance,1497.0,Manual,17.4,5,Dark Black,4,FWD,5,Power,4
Bangalore,Petrol,SUV,49690,1025000,2,Ford,Ford Ecosport,1970-01-01 00:00:00.000002018,Third Party insurance,1496.0,Manual,15.9,5,Blue,3,FWD,5,Electric,4
Bangalore,Diesel,SUV,110000,1000000,1,Mahindra,Mahindra XUV500,1970-01-01 00:00:00.000002016,Third Party insurance,2179.0,Manual,16.0,7,White,4,FWD,7,Power,5
Bangalore,Petrol,Sedan,50000,375000,1,Fiat,Fiat Linea,1970-01-01 00:00:00.000002009,Third Party insurance,1368.0,Manual,16.0,5,Gray,4,Front Wheel Drive,5,Power,4
Bangalore,Petrol,Sedan,50000,375000,1,Fiat,Fiat Linea,1970-01-01 00:00:00.000002009,Third Party insurance,1368.0,Manual,16.0,5,Gray,4,Front Wheel Drive,5,Power,4
Bangalore,Petrol,SUV,55702,844000,1,Ford,Ford Ecosport,1970-01-01 00:00:00.000002018,Comprehensive,1497.0,Automatic,14.8,5,Silver,3,FWD,5,Power,4
Bangalore,Diesel,Hatchback,45046,764000,1,Hyundai,Hyundai i20 Active,1970-01-01 00:00:00.000002016,Third Party insurance,1396.0,Manual,21.19,5,Brown,4,FWD,5,Power,5
Bangalore,Petrol,Hatchback,53000,420000,2,Maruti,Maruti Ritz,1970-01-01 00:00:00.000002014,Third Party insurance,1197.0,Manual,18.5,5,Silver,4,FWD,5,Power,5
Bangalore,Diesel,Hatchback,94695,684000,1,Maruti,Maruti Baleno,1970-01-01 00:00:00.000002016,Third Party insurance,1248.0,Manual,27.39,5,Red,4,FWD,5,Power,5
Bangalore,Petrol,Hatchback,22162,802999,1,Maruti,Maruti Baleno,1970-01-01 00:00:00.000002019,Zero Dep,1197.0,Manual,21.4,5,Silver,4,FWD,5,Power,5
Bangalore,Petrol,Hatchback,70000,320000,2,Hyundai,Hyundai Santro Xing,1970-01-01 00:00:00.000002010,Third Party insurance,1086.0,Manual,17.92,5,Dark Black,3,FWD,5,Power,5
Bangalore,Diesel,Sedan,115331,803999,1,Honda,Honda City,1970-01-01 00:00:00.000002017,Comprehensive,1498.0,Manual,26.0,5,Silver,4,FWD,5,Power,4
Bangalore,Diesel,Sedan,70000,1400000,2,Mercedes-Benz,Mercedes-Benz E-Class,1970-01-01 00:00:00.000002013,Third Party insurance,2148.0,Automatic,10.0,5,Dark Black,4,RWD,5,Power,4
Bangalore,Petrol,Hatchback,42233,548000,2,Maruti,Maruti Swift,1970-01-01 00:00:00.000002016,Comprehensive,1197.0,Manual,22.38,5,White,4,FWD,5,Electric,5
Bangalore,Petrol,Hatchback,20941,619000,1,Hyundai,Hyundai Grand i10,1970-01-01 00:00:00.000002019,Comprehensive,1197.0,Manual,18.9,5,Dark Black,4,FWD,5,Power,5
Bangalore,Diesel,SUV,50000,1000000,2,Maruti,Maruti Vitara Brezza,1970-01-01 00:00:00.000002018,Third Party insurance,1248.0,Manual,24.3,5,Red,4,FWD,5,Power,5
Bangalore,Petrol,SUV,46602,865000,1,Honda,Honda WR-V,1970-01-01 00:00:00.000002018,Comprehensive,1199.0,Manual,17.5,5,Brown,4,FWD,5,Electric,5
Bangalore,Diesel,SUV,50000,1000000,2,Mahindra Ssangyong,Mahindra Ssangyong Rexton,1970-01-01 00:00:00.000002014,Third Party insurance,2696.0,Automatic,11.18,7,White,5,AWD,7,Power,5
Bangalore,Diesel,Hatchback,104000,535000,2,Maruti,Maruti Swift,1970-01-01 00:00:00.000002014,Comprehensive,1248.0,Manual,25.2,5,Red,4,FWD,5,Power,5
Bangalore,Diesel,SUV,90000,975000,1,Ford,Ford Ecosport,1970-01-01 00:00:00.000002018,Comprehensive,1498.0,Manual,23.0,5,Brown,4,FWD,5,Power,4
Bangalore,Petrol,Hatchback,50035,699000,1,Maruti,Maruti Baleno,1970-01-01 00:00:00.000002017,Third Party insurance,1197.0,Manual,21.4,5,Blue,4,FWD,5,Power,5
Bangalore,Petrol,SUV,80000,1150000,1,Tata,Tata Nexon,1970-01-01 00:00:00.000002021,Third Party insurance,1199.0,Manual,17.57,5,Gray,3,FWD,5,Power,5
Bangalore,Petrol,Hatchback,90000,625000,2,Hyundai,Hyundai i20,1970-01-01 00:00:00.000002015,Comprehensive,1197.0,Manual,18.6,5,Maroon,4,FWD,5,Power,5
Bangalore,Diesel,Sedan,90000,1000000,4,Mercedes-Benz,Mercedes-Benz E-Class,1970-01-01 00:00:00.000002011,Third Party insurance,2143.0,Automatic,14.21,5,Dark Black,4,Rear Wheel Drive with ESP,5,Power,4
Bangalore,Diesel,Sedan,120000,600000,1,Toyota,Toyota Corolla Altis,1970-01-01 00:00:00.000002011,Third Party insurance,1364.0,Manual,21.43,5,Silver,4,FWD,5,Power,4
Bangalore,Petrol,Sedan,25170,675000,1,Maruti,Maruti Swift Dzire,1970-01-01 00:00:00.000002015,Third Party,1197.0,Manual,22.41,5,Blue,4,FWD,5,Electric,4
Bangalore,Petrol,Sedan,25022,893000,1,Maruti,Maruti Ciaz,1970-01-01 00:00:00.000002021,Comprehensive,1462.0,Manual,20.65,5,Dark Black,4,FWD,5,Power,4
Bangalore,Diesel,Hatchback,100000,420000,2,Maruti,Maruti Swift,1970-01-01 00:00:00.000002012,Third Party insurance,1248.0,Manual,22.9,5,Dark Black,4,FWD,5,Power,5
Bangalore,Petrol,Sedan,26367,941000,1,Maruti,Maruti Ciaz,1970-01-01 00:00:00.000002020,Zero Dep,1462.0,Manual,20.65,5,Dark Black,4,FWD,5,Power,4
Bangalore,Petrol,Sedan,76567,630000,2,Hyundai,Hyundai Elantra,1970-01-01 00:00:00.000002015,Zero Dep,1797.0,Automatic,14.5,5,Silver,4,FWD,5,Power,4
Bangalore,Diesel,MUV,120000,1275000,2,Toyota,Toyota Innova,1970-01-01 00:00:00.000002013,Third Party insurance,2494.0,Manual,12.99,7,Dark Black,4,RWD,7,Power,5
Bangalore,Petrol,Hatchback,36459,525000,2,Hyundai,Hyundai Grand i10,1970-01-01 00:00:00.000002015,Comprehensive,1197.0,Automatic,18.9,5,Red,4,FWD,5,Power,5
Bangalore,Diesel,SUV,93725,750000,1,Maruti,Maruti SX4 S Cross,1970-01-01 00:00:00.000002016,Comprehensive,1248.0,Manual,23.65,5,Grey,4,FWD,5,Power,5
Bangalore,Petrol,Sedan,115599,632000,2,Maruti,Maruti Ciaz,1970-01-01 00:00:00.000002016,Comprehensive,1373.0,Automatic,19.12,5,Silver,4,FWD,5,Power,4
Bangalore,Petrol,Sedan,43469,645000,1,Maruti,Maruti Swift Dzire,1970-01-01 00:00:00.000002015,Zero Dep,1197.0,Manual,22.41,5,Red,4,FWD,5,Electric,4
Bangalore,Petrol,Sedan,70000,500000,4,Ford,Ford Ikon,1970-01-01 00:00:00.000002005,Third Party insurance,1299.0,Manual,13.8,5,Dark Black,4,FWD,5,Power,4
Bangalore,Diesel,SUV,77000,6795000,2,BMW,BMW X5,1970-01-01 00:00:00.000002019,Comprehensive,2993.0,Automatic,13.38,5,White,6,AWD,5,Power,5
Bangalore,Diesel,SUV,100000,850000,1,Maruti,Maruti Vitara Brezza,1970-01-01 00:00:00.000002018,Comprehensive,1248.0,Manual,24.3,5,Red,4,FWD,5,Power,5
Bangalore,Petrol,Sedan,72000,299000,1,Mitsubishi,Mitsubishi Cedia,1970-01-01 00:00:00.000002008,Third Party insurance,1999.0,Manual,14.7,5,Silver,4,FWD,5,Power,4
Bangalore,Diesel,Sedan,77000,2095000,1,Jaguar,Jaguar XF,1970-01-01 00:00:00.000002013,Comprehensive,2179.0,Automatic,16.36,5,Blue,4,RWD,5,Power,4
Bangalore,Diesel,SUV,87101,2800000,1,Audi,Audi Q7,1970-01-01 00:00:00.000002013,Comprehensive,2967.0,Automatic,12.07,7,White,6,AWD,7,Power,5
Bangalore,Petrol,Hatchback,40771,999000,2,Volkswagen,Volkswagen Polo,1970-01-01 00:00:00.000002021,Third Party,999.0,Manual,18.24,5,Silver,3,FWD,5,Electronic,5
Bangalore,Petrol,Hatchback,28000,825000,1,Honda,Honda Jazz,1970-01-01 00:00:00.000002018,Comprehensive,1199.0,Manual,18.7,5,Silver,4,FWD,5,Power,5
Bangalore,Petrol,Hatchback,40000,250000,3,Maruti,Maruti Wagon R,1970-01-01 00:00:00.000002008,Comprehensive,1061.0,Manual,18.9,5,Silver,3,FWD,5,Power,4
Bangalore,Petrol,SUV,26000,1295000,1,Hyundai,Hyundai Venue,1970-01-01 00:00:00.000002020,Comprehensive,998.0,Automatic,18.15,5,White,3,FWD,5,Electric,5
Bangalore,Petrol,Hatchback,76032,329000,1,Maruti,Maruti Wagon R,1970-01-01 00:00:00.000002012,Comprehensive,998.0,Manual,18.9,5,Silver,3,FWD,5,Power,4
Bangalore,Petrol,Sedan,113780,666000,1,Maruti,Maruti Ciaz,1970-01-01 00:00:00.000002018,Comprehensive,1462.0,Manual,21.56,5,Blue,4,FWD,5,Power,4
Bangalore,Diesel,Sedan,24000,2290000,1,Audi,Audi A3,1970-01-01 00:00:00.000002019,Third Party insurance,1968.0,Automatic,20.38,5,White,4,FWD,5,Power,4
Bangalore,Diesel,SUV,65812,1026000,2,Hyundai,Hyundai Venue,1970-01-01 00:00:00.000002020,Third Party,1493.0,Manual,23.7,5,White,4,FWD,5,Electric,5
Bangalore,Petrol,SUV,10000,1700000,1,Skoda,Skoda Kushaq,1970-01-01 00:00:00.000002022,Third Party insurance,999.0,Automatic,17.2,5,Red,3,FWD,5,Electric,5
Bangalore,Petrol,Hatchback,39959,681000,1,Maruti,Maruti Baleno,1970-01-01 00:00:00.000002016,Zero Dep,1197.0,Manual,21.4,5,Orange,4,FWD,5,Power,5
Bangalore,Petrol,SUV,10000,1689999,1,Hyundai,Hyundai Alcazar,1970-01-01 00:00:00.000002022,Third Party insurance,1999.0,Automatic,14.2,7,Dark Black,4,FWD,7,Power,5
Bangalore,Petrol,Hatchback,65484,318000,3,Maruti,Maruti Alto K10,1970-01-01 00:00:00.000002016,Third Party insurance,998.0,Manual,24.39,5,Dark Black,3,FWD,5,Power,5
Bangalore,Petrol,Hatchback,49174,688000,1,Maruti,Maruti Baleno,1970-01-01 00:00:00.000002017,Comprehensive,1197.0,Manual,21.4,5,Red,4,FWD,5,Power,5
Bangalore,Petrol,SUV,20000,1300000,1,Volkswagen,Volkswagen Taigun,1970-01-01 00:00:00.000002022,Third Party insurance,999.0,Manual,20.08,5,Red,3,FWD,5,Electric,5
Bangalore,Petrol,Hatchback,50000,265000,1,Hyundai,Hyundai i10,1970-01-01 00:00:00.000002009,Third Party insurance,1197.0,Manual,20.36,5,Dark Black,4,FWD,5,Power,4
Bangalore,Petrol,Sedan,40000,645000,2,Maruti,Maruti Swift Dzire,1970-01-01 00:00:00.000002018,Third Party insurance,1197.0,Automatic,22.0,5,Dark Black,4,FWD,5,Electric,4
Bangalore,Petrol,SUV,30000,2000000,1,Hyundai,Hyundai Alcazar,1970-01-01 00:00:00.000002022,Third Party insurance,1999.0,Automatic,14.2,7,White,4,FWD,7,Power,5
Bangalore,Petrol,Coupe,50000,900000,3,BMW,BMW 3 Series,1970-01-01 00:00:00.000002007,Third Party insurance,2497.0,Automatic,10.9,5,Dark Black,6,FWD,5,Power,4
Bangalore,Petrol,Hatchback,80000,620000,1,Maruti,Maruti Swift,1970-01-01 00:00:00.000002020,Third Party insurance,1197.0,Manual,21.21,5,Dark Black,4,FWD,5,Electric,5
Bangalore,Petrol,SUV,20000,1470000,1,MG,MG Astor,1970-01-01 00:00:00.000002022,Third Party insurance,1498.0,Manual,15.43,5,Dark Black,4,FWD,5,Electronic,5
Bangalore,Cng,Sedan,70000,220000,1,Hyundai,Hyundai Accent,1970-01-01 00:00:00.000002010,Third Party insurance,1495.0,Manual,13.2,5,Dark Black,4,FWD,5,Power,4
Bangalore,Diesel,Sedan,90000,1475000,1,Audi,Audi A4,1970-01-01 00:00:00.000002014,Third Party insurance,1968.0,Automatic,17.11,5,Dark Black,4,FWD,5,Power,4
Bangalore,Petrol,Hatchback,40000,415000,1,Renault,Renault KWID,1970-01-01 00:00:00.000002020,Third Party insurance,999.0,Manual,21.74,5,Blue,3,FWD,5,Electric,5
Bangalore,Petrol,Hatchback,63797,610000,1,Honda,Honda Jazz,1970-01-01 00:00:00.000002016,Comprehensive,1199.0,Manual,18.7,5,Brown,4,FWD,5,Power,5
Bangalore,Petrol,Hatchback,60216,560000,2,Hyundai,Hyundai Grand i10,1970-01-01 00:00:00.000002018,Comprehensive,1197.0,Manual,18.9,5,Red,4,FWD,5,Power,5
Bangalore,Petrol,Hatchback,10000,425000,2,Maruti,Maruti Alto K10,1970-01-01 00:00:00.000002015,Third Party insurance,998.0,Automatic,23.95,5,Dark Black,3,FWD,5,Power,5
Bangalore,Petrol,Hatchback,38153,686000,1,Maruti,Maruti Baleno,1970-01-01 00:00:00.000002016,Comprehensive,1197.0,Manual,21.4,5,Silver,4,FWD,5,Power,5
Bangalore,Petrol,Hatchback,76485,517000,1,Maruti,Maruti Swift,1970-01-01 00:00:00.000002015,Comprehensive,1197.0,Manual,22.38,5,Silver,4,FWD,5,Electric,5
Bangalore,Petrol,Hatchback,40000,385000,2,Maruti,Maruti Wagon R,1970-01-01 00:00:00.000002015,Third Party insurance,998.0,Manual,20.51,5,Dark Black,3,FWD,5,Power,5
Bangalore,Petrol,Hatchback,40623,675000,1,Maruti,Maruti Baleno,1970-01-01 00:00:00.000002016,Comprehensive,1197.0,Manual,21.4,5,Blue,4,FWD,5,Power,5
Bangalore,Diesel,Sedan,18000,3300000,2,Mercedes-Benz,Mercedes-Benz C-Class,1970-01-01 00:00:00.000002018,Third Party insurance,2143.0,Automatic,19.27,5,Red,4,RWD,5,Power,4
Bangalore,Petrol,Hatchback,88051,499000,1,Maruti,Maruti Swift,1970-01-01 00:00:00.000002014,Third Party insurance,1197.0,Manual,22.38,5,Red,4,FWD,5,Electric,5
Bangalore,Petrol,Hatchback,16522,774000,1,Maruti,Maruti Swift,1970-01-01 00:00:00.000002022,Third Party,1197.0,Manual,22.38,5,Dark Black,4,FWD,5,Electric,5
Bangalore,Diesel,SUV,70000,1475000,2,Jeep,Jeep Compass,1970-01-01 00:00:00.000002019,Third Party insurance,1956.0,Manual,16.3,5,Dark Black,4,4X4,5,Power,5
Bangalore,Petrol,Hatchback,80000,240000,3,Maruti,Maruti Wagon R,1970-01-01 00:00:00.000002008,Third Party insurance,1061.0,Manual,18.9,5,Dark Black,3,FWD,5,Power,4
Bangalore,Diesel,SUV,50000,1025000,1,Hyundai,Hyundai Venue,1970-01-01 00:00:00.000002019,Third Party insurance,1396.0,Manual,23.7,5,Dark Black,4,FWD,5,Power,5
Bangalore,Petrol,SUV,10000,1400000,1,Tata,Tata Nexon,1970-01-01 00:00:00.000002023,Third Party insurance,1199.0,Manual,17.33,5,Dark Black,3,FWD,5,Electric,5
Bangalore,Petrol,Hatchback,57000,285000,2,Hyundai,Hyundai EON,1970-01-01 00:00:00.000002013,Third Party insurance,814.0,Manual,21.1,5,Silver,3,FWD,5,Power,5
Bangalore,Diesel,SUV,110000,1000000,1,Mahindra,Mahindra XUV500,1970-01-01 00:00:00.000002016,Third Party insurance,2179.0,Manual,16.0,7,Dark Black,4,FWD,7,Power,5
Bangalore,Petrol,Hatchback,10000,780000,1,Maruti,Maruti Baleno,1970-01-01 00:00:00.000002019,Third Party insurance,1197.0,Manual,21.4,5,Red,4,FWD,5,Power,5
Bangalore,Petrol,Hatchback,50000,475000,2,Maruti,Maruti Swift,1970-01-01 00:00:00.000002012,Third Party insurance,1197.0,Manual,18.6,5,Dark Black,4,FWD,5,Power,5
Bangalore,Diesel,SUV,120000,750000,1,Mahindra,Mahindra XUV300,1970-01-01 00:00:00.000002019,Third Party insurance,1497.0,Manual,20.0,5,Red,4,FWD,5,Power,5
Bangalore,Petrol,Hatchback,35469,555000,1,Hyundai,Hyundai Grand i10,1970-01-01 00:00:00.000002014,Comprehensive,1197.0,Manual,18.9,5,Grey,4,FWD,5,Power,5
Bangalore,Petrol,Hatchback,40073,607000,2,Honda,Honda Jazz,1970-01-01 00:00:00.000002017,Third Party insurance,1199.0,Manual,18.7,5,Dark Black,4,FWD,5,Power,5
Bangalore,Petrol,Hatchback,65730,513999,2,Hyundai,Hyundai Grand i10,1970-01-01 00:00:00.000002017,Third Party insurance,1197.0,Manual,18.9,5,Red,4,FWD,5,Power,5
Bangalore,Petrol,Sedan,120000,250000,2,Maruti,Maruti Baleno,1970-01-01 00:00:00.000002005,Third Party insurance,1590.0,Manual,15.4,5,Silver,4,FWD,5,Power,4
Bangalore,Petrol,Hatchback,36184,705000,2,Maruti,Maruti Baleno,1970-01-01 00:00:00.000002016,Third Party,1197.0,Manual,21.4,5,Silver,4,FWD,5,Power,5
